,departamento,lat,lon,empleo,clae2,clae2_desc,empleo_rep
281788,Escobar,-34.392,-58.729,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281789,Escobar,-34.38,-58.718,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281790,Escobar,-34.43,-58.713,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281791,Esteban Echeverría,-34.781,-58.468,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281792,Esteban Echeverría,-34.781,-58.468,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281793,Esteban Echeverría,-34.819,-58.48,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281794,Florencio Varela,-34.774,-58.267,d. 200-499,52,Almacenamiento y actividades de apoyo al transporte,350
281795,Florencio Varela,-34.774,-58.267,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281796,General Rodríguez,-34.61,-58.94,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281797,General Rodríguez,-34.59,-58.94,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281798,General San Martín,-34.531,-58.558,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281799,General San Martín,-34.53,-58.559,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281800,General San Martín,-34.539,-58.532,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281801,General San Martín,-34.542,-58.567,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281802,General San Martín,-34.582,-58.524,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281803,General San Martín,-34.578,-58.538,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281804,General San Martín,-34.533,-58.585,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281805,General San Martín,-34.589,-58.528,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281806,General San Martín,-34.546,-58.581,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281807,Hurlingham,-34.62,-58.63,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281808,Hurlingham,-34.59,-58.62,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281809,Ituzaingó,-34.633,-58.67,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281810,Ituzaingó,-34.63,-58.694,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281811,Ituzaingó,-34.66,-58.673,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281812,José C. Paz,-34.54,-58.79,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281813,La Matanza,-34.711,-58.49,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281814,La Matanza,-34.883,-58.685,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281815,La Matanza,-34.712,-58.49,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281816,La Matanza,-34.67,-58.515,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281817,La Matanza,-34.671,-58.522,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281818,La Matanza,-34.662,-58.563,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281819,La Matanza,-34.69,-58.569,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281820,La Plata,-34.931,-57.972,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281821,La Plata,-34.959,-57.964,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281822,La Plata,-34.903,-57.953,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281823,La Plata,-34.924,-57.948,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281824,La Plata,-34.92,-57.941,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281825,La Plata,-34.967,-58.02,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281826,Lanús,-34.673,-58.424,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281827,Lanús,-34.672,-58.423,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281828,Lomas de Zamora,-34.785,-58.434,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281829,Lomas de Zamora,-34.785,-58.434,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281830,Luján,-34.541,-59.12,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281831,Luján,-34.575,-59.115,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281832,Malvinas Argentinas,-34.511,-58.707,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281833,Malvinas Argentinas,-34.45,-58.721,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281834,Malvinas Argentinas,-34.464,-58.707,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281835,Moreno,-34.621,-58.725,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281836,Morón,-34.636,-58.566,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281837,Pilar,-34.448,-58.878,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281838,Pilar,-34.404,-59.017,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281839,Pilar,-34.448,-58.876,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281840,Pilar,-34.447,-58.839,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281841,Pilar,-34.452,-58.882,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281842,Pilar,-34.392,-58.964,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281843,Quilmes,-34.751,-58.306,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281844,Quilmes,-34.745,-58.286,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281845,Quilmes,-34.754,-58.275,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281846,San Fernando,-34.432,-58.559,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281847,San Fernando,-34.463,-58.549,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281848,San Isidro,-34.517,-58.563,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281849,San Isidro,-34.464,-58.551,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281850,San Isidro,-34.482,-58.567,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281851,San Isidro,-34.472,-58.522,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281852,San Isidro,-34.482,-58.567,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281853,San Vicente,-34.98,-58.37,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281854,Tigre,-34.475,-58.668,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281855,Tigre,-34.492,-58.611,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281856,Tigre,-34.446,-58.592,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281857,Tigre,-34.419,-58.571,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281858,Tigre,-34.457,-58.688,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281859,Tigre,-34.486,-58.616,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281860,Tigre,-34.447,-58.676,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281861,Tigre,-34.407,-58.727,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281862,Tigre,-34.47,-58.65,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281863,Tigre,-34.414,-58.701,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281864,Tres de Febrero,-34.568,-58.596,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281865,Tres de Febrero,-34.573,-58.603,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281866,Vicente López,-34.514,-58.491,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281867,Vicente López,-34.517,-58.494,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281868,Vicente López,-34.542,-58.536,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281869,Vicente López,-34.539,-58.544,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281870,Vicente López,-34.523,-58.521,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281871,Vicente López,-34.525,-58.498,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281872,Vicente López,-34.522,-58.496,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281873,Vicente López,-34.531,-58.546,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281874,Vicente López,-34.533,-58.541,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281875,Vicente López,-34.517,-58.494,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281876,Vicente López,-34.545,-58.51,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281877,Vicente López,-34.536,-58.536,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281878,Vicente López,-34.517,-58.522,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281879,Vicente López,-34.536,-58.536,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281880,Zárate,-34.102,-59.033,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281881,Zárate,-34.083,-59.057,c. 50-199,52,Almacenamiento y actividades de apoyo al transporte,125
281882,Zárate,-34.088,-59.066,c. 50-199,52,Almacenamiento y actividades de apoyo al transporte,125
281883,Zárate,-34.083,-59.056,b. 10-49,52,Almacenamiento y actividades de apoyo al transporte,25
281884,Zárate,-34.103,-59.03,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
281885,Zárate,-34.09,-59.031,a. 1-9,52,Almacenamiento y actividades de apoyo al transporte,5
282215,Avellaneda,-34.683,-58.348,b. 10-49,20,Fabricación de sustancias químicas,25
282216,Avellaneda,-34.668,-58.357,a. 1-9,20,Fabricación de sustancias químicas,5
282217,Avellaneda,-34.693,-58.336,a. 1-9,20,Fabricación de sustancias químicas,5
282218,Avellaneda,-34.702,-58.338,b. 10-49,20,Fabricación de sustancias químicas,25
282219,Berazategui,-34.782,-58.222,a. 1-9,20,Fabricación de sustancias químicas,5
282220,Berazategui,-34.783,-58.224,b. 10-49,20,Fabricación de sustancias químicas,25
282221,Berazategui,-34.779,-58.157,a. 1-9,20,Fabricación de sustancias químicas,5
282222,Berazategui,-34.834,-58.17,a. 1-9,20,Fabricación de sustancias químicas,5
282223,Comuna 12,-34.576,-58.488,c. 50-199,20,Fabricación de sustancias químicas,125
282224,Comuna 13,-34.562,-58.462,a. 1-9,20,Fabricación de sustancias químicas,5
282225,Comuna 13,-34.546,-58.465,b. 10-49,20,Fabricación de sustancias químicas,25
282226,Comuna 15,-34.584,-58.455,a. 1-9,20,Fabricación de sustancias químicas,5
282227,Comuna 4,-34.648,-58.41,a. 1-9,20,Fabricación de sustancias químicas,5
282228,Comuna 4,-34.654,-58.383,a. 1-9,20,Fabricación de sustancias químicas,5
282229,Comuna 4,-34.651,-58.425,a. 1-9,20,Fabricación de sustancias químicas,5
282230,Comuna 4,-34.636,-58.406,a. 1-9,20,Fabricación de sustancias químicas,5
282231,Comuna 4,-34.654,-58.383,b. 10-49,20,Fabricación de sustancias químicas,25
282232,Comuna 4,-34.654,-58.383,b. 10-49,20,Fabricación de sustancias químicas,25
282233,Comuna 4,-34.654,-58.394,a. 1-9,20,Fabricación de sustancias químicas,5
282234,Comuna 9,-34.659,-58.495,b. 10-49,20,Fabricación de sustancias químicas,25
282235,General San Martín,-34.582,-58.564,a. 1-9,20,Fabricación de sustancias químicas,5
282236,General San Martín,-34.592,-58.532,a. 1-9,20,Fabricación de sustancias químicas,5
282237,General San Martín,-34.571,-58.562,a. 1-9,20,Fabricación de sustancias químicas,5
282238,General San Martín,-34.533,-58.561,b. 10-49,20,Fabricación de sustancias químicas,25
282239,General San Martín,-34.556,-58.534,a. 1-9,20,Fabricación de sustancias químicas,5
282240,General San Martín,-34.581,-58.533,b. 10-49,20,Fabricación de sustancias químicas,25
282241,General San Martín,-34.561,-58.52,b. 10-49,20,Fabricación de sustancias químicas,25
282242,General San Martín,-34.555,-58.527,a. 1-9,20,Fabricación de sustancias químicas,5
282243,Hurlingham,-34.61,-58.62,a. 1-9,20,Fabricación de sustancias químicas,5
282244,Hurlingham,-34.61,-58.62,a. 1-9,20,Fabricación de sustancias químicas,5
282245,Hurlingham,-34.61,-58.63,a. 1-9,20,Fabricación de sustancias químicas,5
282246,Ituzaingó,-34.635,-58.705,a. 1-9,20,Fabricación de sustancias químicas,5
282247,La Matanza,-34.713,-58.607,b. 10-49,20,Fabricación de sustancias químicas,25
282248,La Matanza,-34.678,-58.499,b. 10-49,20,Fabricación de sustancias químicas,25
282249,La Matanza,-34.687,-58.551,a. 1-9,20,Fabricación de sustancias químicas,5
282250,La Matanza,-34.676,-58.546,b. 10-49,20,Fabricación de sustancias químicas,25
282251,La Matanza,-34.676,-58.579,a. 1-9,20,Fabricación de sustancias químicas,5
282252,La Matanza,-34.695,-58.542,a. 1-9,20,Fabricación de sustancias químicas,5
282253,La Matanza,-34.652,-58.536,a. 1-9,20,Fabricación de sustancias químicas,5
282254,La Matanza,-34.678,-58.499,b. 10-49,20,Fabricación de sustancias químicas,25
282255,La Matanza,-34.684,-58.523,a. 1-9,20,Fabricación de sustancias químicas,5
282256,La Matanza,-34.676,-58.546,a. 1-9,20,Fabricación de sustancias químicas,5
282257,La Matanza,-34.678,-58.499,c. 50-199,20,Fabricación de sustancias químicas,125
282258,La Matanza,-34.86,-58.677,a. 1-9,20,Fabricación de sustancias químicas,5
282259,La Matanza,-34.642,-58.566,a. 1-9,20,Fabricación de sustancias químicas,5
282260,La Matanza,-34.685,-58.55,b. 10-49,20,Fabricación de sustancias químicas,25
282261,Lanús,-34.663,-58.419,a. 1-9,20,Fabricación de sustancias químicas,5
282262,Lanús,-34.662,-58.421,b. 10-49,20,Fabricación de sustancias químicas,25
282263,Lanús,-34.729,-58.38,a. 1-9,20,Fabricación de sustancias químicas,5
282264,Lanús,-34.729,-58.38,a. 1-9,20,Fabricación de sustancias químicas,5
282265,Malvinas Argentinas,-34.453,-58.698,b. 10-49,20,Fabricación de sustancias químicas,25
282266,Malvinas Argentinas,-34.458,-58.7,a. 1-9,20,Fabricación de sustancias químicas,5
282267,Moreno,-34.631,-58.78,a. 1-9,20,Fabricación de sustancias químicas,5
282268,Moreno,-34.634,-58.812,c. 50-199,20,Fabricación de sustancias químicas,125
282269,Moreno,-34.611,-58.797,a. 1-9,20,Fabricación de sustancias químicas,5
282270,Moreno,-34.653,-58.778,a. 1-9,20,Fabricación de sustancias químicas,5
282271,Morón,-34.641,-58.609,a. 1-9,20,Fabricación de sustancias químicas,5
282272,Pilar,-34.456,-58.898,a. 1-9,20,Fabricación de sustancias químicas,5
282273,Pilar,-34.49,-58.93,b. 10-49,20,Fabricación de sustancias químicas,25
282274,Pilar,-34.456,-58.934,c. 50-199,20,Fabricación de sustancias químicas,125
282275,Presidente Perón,-34.93,-58.37,a. 1-9,20,Fabricación de sustancias químicas,5
282276,Quilmes,-34.723,-58.259,a. 1-9,20,Fabricación de sustancias químicas,5
282277,San Isidro,-34.489,-58.547,b. 10-49,20,Fabricación de sustancias químicas,25
282278,San Isidro,-34.468,-58.54,a. 1-9,20,Fabricación de sustancias químicas,5
282279,Tres de Febrero,-34.623,-58.563,b. 10-49,20,Fabricación de sustancias químicas,25
282280,Tres de Febrero,-34.629,-58.542,a. 1-9,20,Fabricación de sustancias químicas,5
282281,Tres de Febrero,-34.607,-58.58,b. 10-49,20,Fabricación de sustancias químicas,25
282282,Tres de Febrero,-34.617,-58.574,a. 1-9,20,Fabricación de sustancias químicas,5
282283,Vicente López,-34.552,-58.52,a. 1-9,20,Fabricación de sustancias químicas,5
282284,Vicente López,-34.551,-58.519,b. 10-49,20,Fabricación de sustancias químicas,25
282285,Vicente López,-34.554,-58.519,b. 10-49,20,Fabricación de sustancias químicas,25
282286,Vicente López,-34.551,-58.504,b. 10-49,20,Fabricación de sustancias químicas,25
282287,Vicente López,-34.551,-58.504,a. 1-9,20,Fabricación de sustancias químicas,5
282288,Avellaneda,-34.707,-58.334,a. 1-9,10,Elaboración de productos alimenticios,5
282289,Avellaneda,-34.698,-58.342,a. 1-9,10,Elaboración de productos alimenticios,5
282290,Berazategui,-34.819,-58.192,a. 1-9,10,Elaboración de productos alimenticios,5
282291,Comuna 1,-34.605,-58.38,a. 1-9,10,Elaboración de productos alimenticios,5
282292,Comuna 1,-34.624,-58.364,a. 1-9,10,Elaboración de productos alimenticios,5
282293,Comuna 1,-34.607,-58.377,b. 10-49,10,Elaboración de productos alimenticios,25
282294,Comuna 1,-34.618,-58.367,a. 1-9,10,Elaboración de productos alimenticios,5
282295,Comuna 1,-34.602,-58.387,a. 1-9,10,Elaboración de productos alimenticios,5
282296,Comuna 1,-34.607,-58.364,a. 1-9,10,Elaboración de productos alimenticios,5
282297,Comuna 1,-34.604,-58.386,a. 1-9,10,Elaboración de productos alimenticios,5
282298,Comuna 1,-34.613,-58.384,b. 10-49,10,Elaboración de productos alimenticios,25
282299,Comuna 1,-34.605,-58.375,a. 1-9,10,Elaboración de productos alimenticios,5
282300,Comuna 1,-34.606,-58.378,a. 1-9,10,Elaboración de productos alimenticios,5
282301,Comuna 12,-34.584,-58.512,a. 1-9,10,Elaboración de productos alimenticios,5
282302,Comuna 13,-34.558,-58.447,b. 10-49,10,Elaboración de productos alimenticios,25
282303,Comuna 13,-34.574,-58.46,a. 1-9,10,Elaboración de productos alimenticios,5
282304,Comuna 14,-34.587,-58.409,a. 1-9,10,Elaboración de productos alimenticios,5
282305,Comuna 14,-34.587,-58.409,a. 1-9,10,Elaboración de productos alimenticios,5
282306,Comuna 14,-34.586,-58.431,a. 1-9,10,Elaboración de productos alimenticios,5
282307,Comuna 14,-34.587,-58.416,b. 10-49,10,Elaboración de productos alimenticios,25
282308,Comuna 14,-34.574,-58.441,a. 1-9,10,Elaboración de productos alimenticios,5
282309,Comuna 15,-34.602,-58.456,b. 10-49,10,Elaboración de productos alimenticios,25
282310,Comuna 2,-34.596,-58.39,a. 1-9,10,Elaboración de productos alimenticios,5
282311,Comuna 2,-34.592,-58.389,a. 1-9,10,Elaboración de productos alimenticios,5
282312,Comuna 2,-34.589,-58.409,a. 1-9,10,Elaboración de productos alimenticios,5
282313,Comuna 4,-34.657,-58.415,a. 1-9,10,Elaboración de productos alimenticios,5
282314,Comuna 4,-34.641,-58.415,b. 10-49,10,Elaboración de productos alimenticios,25
282315,Comuna 6,-34.626,-58.437,a. 1-9,10,Elaboración de productos alimenticios,5
282316,Comuna 8,-34.666,-58.469,a. 1-9,10,Elaboración de productos alimenticios,5
